path,known_public_score,rows,pred_min,pred_max,pred_mean,pred_std,rmse_to_current_best_7p235,mae_to_current_best_7p235,p95_abs_diff_to_current_best_7p235,anchor_first_abs_median,anchor_first_abs_p90,anchor_weak_row_frac,slope_gap_abs_median,slope_abs_p50,slope_abs_p95,curvature_abs_p95,jump_rate_abs_slope_gt3,typewell_range_violation_frac,rmse_to_nearest_known,nearest_known_path,nearest_known_public_score,risk_grade,estimated_public_band,family,base_decision,readiness_status,next_action,priority,cv_weighted_rmse,cv_mean_delta,cv_win_rate,cv_fallback_rate,plateau_sweep_combos,plateau_sweep_beat_count,plateau_sweep_beat_rate,plateau_default_rank
artifacts/lucifer_baseline_repro_joezzzzz_v1/fleongg_pretrained_submission.csv,,14151,11596.376694645203,12239.095345262782,11904.669290165515,278.07615872155446,3.681239211086294,2.639400967372323,8.988608930291775,0.0598304595623631,0.1250392230300349,0.0,0.0041276463135385,0.0117352343131642,0.0551108859029227,0.0074458843700995,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,learned_signal,LOCAL_CANDIDATE,WAIT_OFFICIAL_SCORE,Equivalent learned-signal branch is already submitted as pending.,0,,,,,,,,
artifacts/fleongg_branch_calibration_joezzzzz_v2/fleongg_pretrained_submission.csv,,14151,11597.405124838058,12239.880628416158,11904.918696229626,277.74869508647424,3.921052466799064,2.836798817563971,9.25584185671778,0.0614470298569358,0.1248123619945545,0.0,0.0038992622093112,0.0116571310927611,0.0573818508560179,0.0073048679812927,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,learned_signal,LOCAL_CANDIDATE,WAIT_OFFICIAL_SCORE,Equivalent learned-signal branch is already submitted as pending.,0,,,,,,,,
artifacts/fleongg_branch_calibration_joezzzzz_v1/fleongg_pretrained_submission.csv,,14151,11597.426897905969,12239.099211592878,11904.93399609553,277.7771010200857,3.9266904506599176,2.8399694288184825,9.258044409319156,0.0599461188576242,0.1238793100063048,0.0,0.0037781542793831,0.0119380469950556,0.057898556062264,0.007581888081404,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,learned_signal,LOCAL_CANDIDATE,WAIT_OFFICIAL_SCORE,Equivalent learned-signal branch is already submitted as pending.,0,,,,,,,,
artifacts/fleongg_branch_calibration_joezzzzz_v1/sp45_projection_submission.csv,,14151,11601.26676429668,12236.606837051266,11905.829339634138,276.0010601351909,5.794489458134483,4.7153670870067455,11.647448615906796,1.7792883720594546,2.6507880530432884,0.0,0.0128887131453046,0.0098839591328214,0.0372501147272487,0.0150190655029291,0.0,0.0,,,,plausible_submit_candidate,unknown_possible_but_risky,projection_branch,LOCAL_CANDIDATE,HOLD_PENDING_CONTEXT,Wait for pending official scores or running reference kernels before spending another slot.,1,,,,,,,,
artifacts/fleongg_branch_calibration_joezzzzz_v2/sp45_projection_submission.csv,,14151,11601.26676429668,12236.606837051266,11905.829339634138,276.0010601351909,5.794489458134483,4.7153670870067455,11.647448615906796,1.7792883720594546,2.6507880530432884,0.0,0.0128887131453046,0.0098839591328214,0.0372501147272487,0.0150190655029291,0.0,0.0,,,,plausible_submit_candidate,unknown_possible_but_risky,projection_branch,LOCAL_CANDIDATE,HOLD_PENDING_CONTEXT,Wait for pending official scores or running reference kernels before spending another slot.,1,,,,,,,,
artifacts/lucifer_baseline_repro_joezzzzz_v1/sp45_projection_submission.csv,,14151,11601.26676429668,12236.606837051266,11905.829339634138,276.0010601351909,5.794489458134483,4.7153670870067455,11.647448615906796,1.7792883720594546,2.6507880530432884,0.0,0.0128887131453046,0.0098839591328214,0.0372501147272487,0.0150190655029291,0.0,0.0,,,,plausible_submit_candidate,unknown_possible_but_risky,projection_branch,LOCAL_CANDIDATE,HOLD_PENDING_CONTEXT,Wait for pending official scores or running reference kernels before spending another slot.,1,,,,,,,,
artifacts/plateau_recent_quantile_v1/submission.csv,,14151,11600.72,12240.016065617148,11902.615411075036,279.0862704098809,4.722387630324052,2.1154070797710776,14.088593358396793,0.0260656171449227,3.285213123430731,0.0,0.0022619047622305,0.0099999999965803,0.0399999999990541,0.0199999999986175,7.068136839129205e-05,0.0,,,,plausible_submit_candidate,unknown_possible_but_risky,plateau_signal,LOCAL_CANDIDATE,HOLD_INFORMATION_SLOT,Sparse local win; hold until pending anchors or stronger validation justify a slot.,2,14.563557458678254,-0.4079335430054154,0.1333333333333333,0.8,36.0,10.0,0.2777777777777778,1.0
artifacts/gr_typewell_light_alpha010_v1/submission.csv,,14151,11587.534751435878,12240.016065617148,11903.888794462968,277.80576126490297,0.3495336438400857,0.2587215241448551,0.4999457470157722,0.0260656171449227,0.0360878101448179,0.0,0.0013912034050549,0.0100104859775456,0.0499999999974534,0.0200000000040745,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,gr_typewell_light,HOLD_LOW_UPSIDE,HOLD_LOW_UPSIDE,Likely safe but low information value.,4,,,,,,,,
artifacts/gr_typewell_light_alpha020_v1/submission.csv,,14151,11588.030909513358,12240.016065617148,11904.147515987112,277.58677605613224,0.6990672876801919,0.5174430482897227,0.999891494032454,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100209719566919,0.0499999999974534,0.0200000000040745,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,gr_typewell_light,HOLD_LOW_UPSIDE,HOLD_LOW_UPSIDE,Likely safe but low information value.,4,,,,,,,,
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_gold_prefix_aggressive.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_gold_prefix_balanced.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_gold_prefix_conservative.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_pre_gold.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_public_self_verified.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,
